"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"5/16/2024 1 p.m. CDT",31196,30898,33207,2011
SOCO,"5/16/2024 2 p.m. CDT",32657,32346,35018,2361
SOCO,"5/16/2024 3 p.m. CDT",33720,33362,36053,2333
SOCO,"5/16/2024 4 p.m. CDT",34704,34312,37453,2749
SOCO,"5/16/2024 5 p.m. CDT",34930,34606,37572,2642
SOCO,"5/16/2024 6 p.m. CDT",34332,34088,37006,2674
SOCO,"5/16/2024 7 p.m. CDT",33217,33031,35875,2658
SOCO,"5/16/2024 8 p.m. CDT",31749,31572,34152,2403
SOCO,"5/16/2024 9 p.m. CDT",30544,30400,33031,2487
SOCO,"5/16/2024 10 p.m. CDT",28450,28059,30518,2068
SOCO,"5/16/2024 11 p.m. CDT",26240,25659,27085,845
SOCO,"5/17/2024 12 a.m. CDT",24607,23777,25435,828
SOCO,"5/17/2024 1 a.m. CDT",23710,22295,24980,1270
SOCO,"5/17/2024 2 a.m. CDT",22631,21247,23789,1158
SOCO,"5/17/2024 3 a.m. CDT",22086,20700,23366,1280
SOCO,"5/17/2024 4 a.m. CDT",21927,20527,23269,1342
SOCO,"5/17/2024 5 a.m. CDT",22412,21016,23616,1204
SOCO,"5/17/2024 6 a.m. CDT",23424,22388,24547,1123
SOCO,"5/17/2024 7 a.m. CDT",24204,23431,25566,1362
SOCO,"5/17/2024 8 a.m. CDT",24981,24160,26291,1310
SOCO,"5/17/2024 9 a.m. CDT",25333,24891,26826,1493
SOCO,"5/17/2024 10 a.m. CDT",25994,25533,27848,1854
SOCO,"5/17/2024 11 a.m. CDT",26382,26028,28081,1699
SOCO,"5/17/2024 12 p.m. CDT",26636,26381,28412,1776
SOCO,"5/17/2024 1 p.m. CDT",26797,26533,28795,1998
SOCO,"5/17/2024 2 p.m. CDT",26766,26486,28872,2106
SOCO,"5/17/2024 3 p.m. CDT",26713,26584,29096,2383
SOCO,"5/17/2024 4 p.m. CDT",26657,26582,29062,2405
SOCO,"5/17/2024 5 p.m. CDT",26703,26663,29505,2802
SOCO,"5/17/2024 6 p.m. CDT",26489,26470,29163,2674
SOCO,"5/17/2024 7 p.m. CDT",26075,26082,29000,2925
SOCO,"5/17/2024 8 p.m. CDT",25952,25923,28816,2864
SOCO,"5/17/2024 9 p.m. CDT",25717,25614,28189,2472
SOCO,"5/17/2024 10 p.m. CDT",24763,24711,26505,1742
SOCO,"5/17/2024 11 p.m. CDT",23553,23607,25187,1634
SOCO,"5/18/2024 12 a.m. CDT",22393,22440,23535,1142
SOCO,"5/18/2024 1 a.m. CDT",21759,21358,22633,874
SOCO,"5/18/2024 2 a.m. CDT",21195,20643,22220,1025
SOCO,"5/18/2024 3 a.m. CDT",20716,20183,21670,954
SOCO,"5/18/2024 4 a.m. CDT",20491,19926,21684,1193
SOCO,"5/18/2024 5 a.m. CDT",20561,19872,21699,1138
SOCO,"5/18/2024 6 a.m. CDT",20840,20089,22232,1392
SOCO,"5/18/2024 7 a.m. CDT",21241,20512,22619,1378
SOCO,"5/18/2024 8 a.m. CDT",22371,21640,23886,1515
SOCO,"5/18/2024 9 a.m. CDT",23250,22896,24841,1591
SOCO,"5/18/2024 10 a.m. CDT",24255,23896,25684,1429
SOCO,"5/18/2024 11 a.m. CDT",25065,24786,26581,1516
SOCO,"5/18/2024 12 p.m. CDT",25722,25420,27339,1617
SOCO,"5/18/2024 1 p.m. CDT",26355,26004,28332,1977
SOCO,"5/18/2024 2 p.m. CDT",26906,26640,29282,2376
SOCO,"5/18/2024 3 p.m. CDT",27521,27202,30715,3194
SOCO,"5/18/2024 4 p.m. CDT",27778,27460,31147,3369
SOCO,"5/18/2024 5 p.m. CDT",27583,27230,30876,3293
SOCO,"5/18/2024 6 p.m. CDT",27310,26955,30213,2903
SOCO,"5/18/2024 7 p.m. CDT",26853,26585,29731,2878
SOCO,"5/18/2024 8 p.m. CDT",26275,26011,28865,2590
SOCO,"5/18/2024 9 p.m. CDT",25663,25454,27984,2321
SOCO,"5/18/2024 10 p.m. CDT",24513,24208,26409,1896
SOCO,"5/18/2024 11 p.m. CDT",23091,22840,24824,1733
SOCO,"5/19/2024 12 a.m. CDT",21989,21419,23341,1352
SOCO,"5/19/2024 1 a.m. CDT",20863,20302,21872,1009
SOCO,"5/19/2024 2 a.m. CDT",19966,19401,21335,1369
SOCO,"5/19/2024 3 a.m. CDT",19441,18891,20967,1526
SOCO,"5/19/2024 4 a.m. CDT",19135,18599,20619,1484
SOCO,"5/19/2024 5 a.m. CDT",19110,18585,20595,1485
SOCO,"5/19/2024 6 a.m. CDT",19238,18693,20807,1569
SOCO,"5/19/2024 7 a.m. CDT",19637,19066,21344,1707
SOCO,"5/19/2024 8 a.m. CDT",20957,20358,22780,1823
SOCO,"5/19/2024 9 a.m. CDT",22484,21849,24453,1969
SOCO,"5/19/2024 10 a.m. CDT",23873,23185,25588,1715
SOCO,"5/19/2024 11 a.m. CDT",24825,24435,26816,1991
SOCO,"5/19/2024 12 p.m. CDT",26212,25778,28618,2406
SOCO,"5/19/2024 1 p.m. CDT",27575,27199,29777,2202
SOCO,"5/19/2024 2 p.m. CDT",28765,28471,31184,2419
SOCO,"5/19/2024 3 p.m. CDT",29835,29467,32792,2957
SOCO,"5/19/2024 4 p.m. CDT",30725,30424,33701,2976
SOCO,"5/19/2024 5 p.m. CDT",31235,30936,33952,2717
SOCO,"5/19/2024 6 p.m. CDT",31249,30945,33863,2614
SOCO,"5/19/2024 7 p.m. CDT",30578,30296,33257,2679
SOCO,"5/19/2024 8 p.m. CDT",29419,29211,31989,2570
SOCO,"5/19/2024 9 p.m. CDT",28624,28386,31069,2445
SOCO,"5/19/2024 10 p.m. CDT",26754,26465,28935,2181
SOCO,"5/19/2024 11 p.m. CDT",24629,24377,26089,1460
SOCO,"5/20/2024 12 a.m. CDT",23078,22507,24326,1248
SOCO,"5/20/2024 1 a.m. CDT",21625,21040,22734,1109
SOCO,"5/20/2024 2 a.m. CDT",20665,20115,22105,1440
SOCO,"5/20/2024 3 a.m. CDT",20043,19509,21351,1308
SOCO,"5/20/2024 4 a.m. CDT",19952,19441,21260,1308
SOCO,"5/20/2024 5 a.m. CDT",20535,20044,21844,1309
SOCO,"5/20/2024 6 a.m. CDT",21929,21426,23305,1376
SOCO,"5/20/2024 7 a.m. CDT",23246,22713,25049,1803
SOCO,"5/20/2024 8 a.m. CDT",24469,23865,26451,1982
SOCO,"5/20/2024 9 a.m. CDT",25712,25095,27907,2195
SOCO,"5/20/2024 10 a.m. CDT",27013,26422,29472,2459
SOCO,"5/20/2024 11 a.m. CDT",28210,27854,30949,2739
SOCO,"5/20/2024 12 p.m. CDT",29731,29403,32684,2953
SOCO,"5/20/2024 1 p.m. CDT",31220,30912,34177,2957
SOCO,"5/20/2024 2 p.m. CDT",32749,32411,36001,3252
SOCO,"5/20/2024 3 p.m. CDT",33921,33644,37577,3656
SOCO,"5/20/2024 4 p.m. CDT",34663,34346,38259,3596
SOCO,"5/20/2024 5 p.m. CDT",35074,34779,38521,3447
SOCO,"5/20/2024 6 p.m. CDT",34523,34324,37870,3347
SOCO,"5/20/2024 7 p.m. CDT",33502,33329,36637,3135
SOCO,"5/20/2024 8 p.m. CDT",31993,31797,35496,3503
SOCO,"5/20/2024 9 p.m. CDT",30674,30447,33990,3316
SOCO,"5/20/2024 10 p.m. CDT",28446,28159,30971,2525
SOCO,"5/20/2024 11 p.m. CDT",25915,25698,27647,1732
SOCO,"5/21/2024 12 a.m. CDT",23999,23584,25604,1605
SOCO,"5/21/2024 1 a.m. CDT",23229,22016,24628,1399
SOCO,"5/21/2024 2 a.m. CDT",22289,21012,23689,1400
SOCO,"5/21/2024 3 a.m. CDT",21652,20371,23019,1367
SOCO,"5/21/2024 4 a.m. CDT",21530,20239,22923,1393
SOCO,"5/21/2024 5 a.m. CDT",22043,20766,23333,1290
SOCO,"5/21/2024 6 a.m. CDT",22927,21991,24317,1390
SOCO,"5/21/2024 7 a.m. CDT",24011,23068,25707,1696
SOCO,"5/21/2024 8 a.m. CDT",25137,24244,27072,1935
SOCO,"5/21/2024 9 a.m. CDT",26380,25682,28560,2180
SOCO,"5/21/2024 10 a.m. CDT",27664,27301,29857,2193
SOCO,"5/21/2024 11 a.m. CDT",29514,29110,31419,1905
SOCO,"5/21/2024 12 p.m. CDT",31162,30758,33075,1913
SOCO,"5/21/2024 1 p.m. CDT",32643,32213,34636,1993
SOCO,"5/21/2024 2 p.m. CDT",34114,33685,36477,2363
SOCO,"5/21/2024 3 p.m. CDT",35215,34902,37916,2701
SOCO,"5/21/2024 4 p.m. CDT",36073,35811,38784,2711
SOCO,"5/21/2024 5 p.m. CDT",36121,35887,38828,2707
SOCO,"5/21/2024 6 p.m. CDT",35615,35357,38493,2878
SOCO,"5/21/2024 7 p.m. CDT",34430,34127,36912,2482
SOCO,"5/21/2024 8 p.m. CDT",32683,32397,35246,2563
SOCO,"5/21/2024 9 p.m. CDT",31374,31048,33631,2257
SOCO,"5/21/2024 10 p.m. CDT",29123,28704,31023,1900
SOCO,"5/21/2024 11 p.m. CDT",26623,26217,28144,1521
SOCO,"5/22/2024 12 a.m. CDT",24664,24056,26080,1416
SOCO,"5/22/2024 1 a.m. CDT",23545,22490,24733,1188
SOCO,"5/22/2024 2 a.m. CDT",22510,21460,23857,1347
SOCO,"5/22/2024 3 a.m. CDT",21833,20753,23191,1358
SOCO,"5/22/2024 4 a.m. CDT",21581,20536,23102,1521
SOCO,"5/22/2024 5 a.m. CDT",22094,21032,23627,1533
SOCO,"5/22/2024 6 a.m. CDT",22684,22105,24372,1688
SOCO,"5/22/2024 7 a.m. CDT",23808,23202,25792,1984
SOCO,"5/22/2024 8 a.m. CDT",25069,24434,26999,1930
SOCO,"5/22/2024 9 a.m. CDT",26594,25957,29005,2411
SOCO,"5/22/2024 10 a.m. CDT",28152,27849,30538,2386
SOCO,"5/22/2024 11 a.m. CDT",30155,29807,32379,2224
SOCO,"5/22/2024 12 p.m. CDT",31975,31609,34231,2256
SOCO,"5/22/2024 1 p.m. CDT",33790,33400,36498,2708
SOCO,"5/22/2024 2 p.m. CDT",35141,34665,37968,2827
SOCO,"5/22/2024 3 p.m. CDT",36248,35765,38944,2696
SOCO,"5/22/2024 4 p.m. CDT",36977,36609,39804,2827
SOCO,"5/22/2024 5 p.m. CDT",36992,36674,40177,3185
SOCO,"5/22/2024 6 p.m. CDT",36009,35720,39006,2997
SOCO,"5/22/2024 7 p.m. CDT",34654,34420,37463,2809
SOCO,"5/22/2024 8 p.m. CDT",33373,33038,36203,2830
SOCO,"5/22/2024 9 p.m. CDT",32136,31835,34976,2840
SOCO,"5/22/2024 10 p.m. CDT",30014,29469,32439,2425
SOCO,"5/22/2024 11 p.m. CDT",27714,27115,28946,1232
SOCO,"5/23/2024 12 a.m. CDT",25817,24942,26915,1098
SOCO,"5/23/2024 1 a.m. CDT",24759,23406,25451,692
SOCO,"5/23/2024 2 a.m. CDT",23750,22395,24491,741
SOCO,"5/23/2024 3 a.m. CDT",22976,21613,23750,774
SOCO,"5/23/2024 4 a.m. CDT",22732,21533,23554,822
SOCO,"5/23/2024 5 a.m. CDT",22920,21988,23708,788
SOCO,"5/23/2024 6 a.m. CDT",23918,23087,24703,785
SOCO,"5/23/2024 7 a.m. CDT",24792,24215,26144,1352
SOCO,"5/23/2024 8 a.m. CDT",25960,25428,27383,1423
SOCO,"5/23/2024 9 a.m. CDT",27081,26856,28794,1713
SOCO,"5/23/2024 10 a.m. CDT",28783,28559,30516,1733
SOCO,"5/23/2024 11 a.m. CDT",30619,30342,32237,1618
SOCO,"5/23/2024 12 p.m. CDT",32733,32414,34409,1676
SOCO,"5/23/2024 1 p.m. CDT",34546,34182,36442,1896
SOCO,"5/23/2024 2 p.m. CDT",35689,35337,37795,2106
SOCO,"5/23/2024 3 p.m. CDT",36644,36279,38582,1938
SOCO,"5/23/2024 4 p.m. CDT",37017,36694,38674,1657
SOCO,"5/23/2024 5 p.m. CDT",36723,36382,38615,1892
SOCO,"5/23/2024 6 p.m. CDT",36055,35728,37888,1833
SOCO,"5/23/2024 7 p.m. CDT",34794,34477,36678,1884
SOCO,"5/23/2024 8 p.m. CDT",33356,33061,35107,1751
SOCO,"5/23/2024 9 p.m. CDT",32356,32005,33925,1569
SOCO,"5/23/2024 10 p.m. CDT",30291,29893,31671,1380
SOCO,"5/23/2024 11 p.m. CDT",28188,27646,28711,523
SOCO,"5/24/2024 12 a.m. CDT",25680,25445,26192,512
SOCO,"5/24/2024 1 a.m. CDT",24492,23774,24848,356
SOCO,"5/24/2024 2 a.m. CDT",23339,22602,23713,374
SOCO,"5/24/2024 3 a.m. CDT",22691,21987,23095,404
SOCO,"5/24/2024 4 a.m. CDT",22576,21865,22940,364
SOCO,"5/24/2024 5 a.m. CDT",23259,22285,23680,421
SOCO,"5/24/2024 6 a.m. CDT",24250,23211,24973,723
SOCO,"5/24/2024 7 a.m. CDT",24522,24176,25769,1247
SOCO,"5/24/2024 8 a.m. CDT",25168,25483,26243,1075
SOCO,"5/24/2024 9 a.m. CDT",26423,27348,27424,1001
SOCO,"5/24/2024 10 a.m. CDT",27799,29548,29027,1228
SOCO,"5/24/2024 11 a.m. CDT",30066,31956,31358,1292
SOCO,"5/24/2024 12 p.m. CDT",31801,33912,33614,1813
SOCO,"5/24/2024 1 p.m. CDT",33146,35174,35030,1884
SOCO,"5/24/2024 2 p.m. CDT",34320,36147,36208,1888
SOCO,"5/24/2024 3 p.m. CDT",34690,36385,36856,2166
SOCO,"5/24/2024 4 p.m. CDT",34098,35856,36400,2302
SOCO,"5/24/2024 5 p.m. CDT",33511,35075,36030,2519
SOCO,"5/24/2024 6 p.m. CDT",33029,34170,35604,2575
SOCO,"5/24/2024 7 p.m. CDT",32469,32988,34944,2475
SOCO,"5/24/2024 8 p.m. CDT",31501,31523,33724,2223
SOCO,"5/24/2024 9 p.m. CDT",30562,30661,33222,2660
SOCO,"5/24/2024 10 p.m. CDT",29026,28912,31151,2125
SOCO,"5/24/2024 11 p.m. CDT",27120,26967,28222,1102
SOCO,"5/25/2024 12 a.m. CDT",25166,25063,25630,464
SOCO,"5/25/2024 1 a.m. CDT",24538,23556,24475,-63
SOCO,"5/25/2024 2 a.m. CDT",23335,22357,23310,-25
SOCO,"5/25/2024 3 a.m. CDT",22652,21676,22660,8
SOCO,"5/25/2024 4 a.m. CDT",22120,21120,22153,33
SOCO,"5/25/2024 5 a.m. CDT",22094,21082,21985,-109
SOCO,"5/25/2024 6 a.m. CDT",22324,21145,22309,-15
SOCO,"5/25/2024 7 a.m. CDT",22435,21510,23025,590
SOCO,"5/25/2024 8 a.m. CDT",23674,22726,24401,727
SOCO,"5/25/2024 9 a.m. CDT",25346,24393,26051,705
SOCO,"5/25/2024 10 a.m. CDT",26648,26007,27383,735
SOCO,"5/25/2024 11 a.m. CDT",27587,27275,28957,1370
SOCO,"5/25/2024 12 p.m. CDT",28730,28397,30033,1303
SOCO,"5/25/2024 1 p.m. CDT",29745,29456,31696,1951
SOCO,"5/25/2024 2 p.m. CDT",30759,30446,33011,2252
SOCO,"5/25/2024 3 p.m. CDT",31918,31592,34168,2250
SOCO,"5/25/2024 4 p.m. CDT",33044,32763,35239,2195
SOCO,"5/25/2024 5 p.m. CDT",32111,33130,34248,2137
SOCO,"5/25/2024 6 p.m. CDT",31782,32777,33753,1971
SOCO,"5/25/2024 7 p.m. CDT",30792,31754,32744,1952
SOCO,"5/25/2024 8 p.m. CDT",29295,30173,31162,1867
SOCO,"5/25/2024 9 p.m. CDT",28399,29291,30256,1857
SOCO,"5/25/2024 10 p.m. CDT",26906,27549,28800,1894
SOCO,"5/25/2024 11 p.m. CDT",25498,25978,26341,843
SOCO,"5/26/2024 12 a.m. CDT",24197,24031,24519,322
SOCO,"5/26/2024 1 a.m. CDT",22817,22494,23114,297
SOCO,"5/26/2024 2 a.m. CDT",22111,21417,22504,393
SOCO,"5/26/2024 3 a.m. CDT",21397,20700,21840,443
SOCO,"5/26/2024 4 a.m. CDT",20901,20230,21163,262
SOCO,"5/26/2024 5 a.m. CDT",20809,20117,21111,302
SOCO,"5/26/2024 6 a.m. CDT",20957,19902,21405,448
SOCO,"5/26/2024 7 a.m. CDT",21144,20343,22029,885
SOCO,"5/26/2024 8 a.m. CDT",22728,22005,23979,1251
SOCO,"5/26/2024 9 a.m. CDT",24662,24244,25975,1313
SOCO,"5/26/2024 10 a.m. CDT",26748,26591,28099,1351
SOCO,"5/26/2024 11 a.m. CDT",28808,29241,30319,1511
SOCO,"5/26/2024 12 p.m. CDT",31033,31714,32451,1418
SOCO,"5/26/2024 1 p.m. CDT",32874,33759,34747,1873
SOCO,"5/26/2024 2 p.m. CDT",33941,35013,36100,2159
SOCO,"5/26/2024 3 p.m. CDT",34887,36020,37273,2386
SOCO,"5/26/2024 4 p.m. CDT",36686,36548,38977,2291
SOCO,"5/26/2024 5 p.m. CDT",36776,36624,38909,2133
SOCO,"5/26/2024 6 p.m. CDT",36211,36151,38520,2309
SOCO,"5/26/2024 7 p.m. CDT",34975,34968,37063,2088
SOCO,"5/26/2024 8 p.m. CDT",33352,33030,34844,1492
SOCO,"5/26/2024 9 p.m. CDT",32172,31843,33561,1389
SOCO,"5/26/2024 10 p.m. CDT",30137,29876,31564,1427
SOCO,"5/26/2024 11 p.m. CDT",28377,27864,29251,874
SOCO,"5/27/2024 12 a.m. CDT",26404,25917,26975,571
SOCO,"5/27/2024 1 a.m. CDT",24920,24463,25137,217
SOCO,"5/27/2024 2 a.m. CDT",24193,23335,24535,342
SOCO,"5/27/2024 3 a.m. CDT",23381,22527,23779,398
SOCO,"5/27/2024 4 a.m. CDT",23110,22279,23537,427
SOCO,"5/27/2024 5 a.m. CDT",23183,22350,23495,312
SOCO,"5/27/2024 6 a.m. CDT",23436,22277,24006,570
SOCO,"5/27/2024 7 a.m. CDT",23014,22047,24010,996
SOCO,"5/27/2024 8 a.m. CDT",23214,22573,24466,1252
SOCO,"5/27/2024 9 a.m. CDT",24244,23624,25626,1382
SOCO,"5/27/2024 10 a.m. CDT",25562,25121,26963,1401
SOCO,"5/27/2024 11 a.m. CDT",27451,27125,29106,1655
SOCO,"5/27/2024 12 p.m. CDT",29288,28919,31288,2000
SOCO,"5/27/2024 1 p.m. CDT",30995,30597,33364,2369
SOCO,"5/27/2024 2 p.m. CDT",32423,32047,34872,2449
SOCO,"5/27/2024 3 p.m. CDT",33521,33085,35798,2277
SOCO,"5/27/2024 4 p.m. CDT",34459,34005,36499,2040
SOCO,"5/27/2024 5 p.m. CDT",34901,34479,36715,1814
SOCO,"5/27/2024 6 p.m. CDT",34453,34098,36413,1960
SOCO,"5/27/2024 7 p.m. CDT",33320,32951,35418,2098
SOCO,"5/27/2024 8 p.m. CDT",31896,31541,33873,1977
SOCO,"5/27/2024 9 p.m. CDT",30654,30298,32607,1953
SOCO,"5/27/2024 10 p.m. CDT",28642,28209,30352,1710
SOCO,"5/27/2024 11 p.m. CDT",26541,25983,27349,808
SOCO,"5/28/2024 12 a.m. CDT",24488,23986,24962,474
SOCO,"5/28/2024 1 a.m. CDT",23189,22354,23722,533
SOCO,"5/28/2024 2 a.m. CDT",22565,21336,23086,521
SOCO,"5/28/2024 3 a.m. CDT",21825,20654,22449,624
SOCO,"5/28/2024 4 a.m. CDT",21510,20452,22125,615
SOCO,"5/28/2024 5 a.m. CDT",22065,20992,22783,718
SOCO,"5/28/2024 6 a.m. CDT",22662,21958,23459,797
SOCO,"5/28/2024 7 a.m. CDT",24037,23294,25430,1393
SOCO,"5/28/2024 8 a.m. CDT",25883,25097,27352,1469
SOCO,"5/28/2024 9 a.m. CDT",27649,26941,29079,1430
SOCO,"5/28/2024 10 a.m. CDT",29562,29051,30971,1409
SOCO,"5/28/2024 11 a.m. CDT",31570,31166,33005,1435
SOCO,"5/28/2024 12 p.m. CDT",33332,32912,34643,1311
SOCO,"5/28/2024 1 p.m. CDT",35226,34777,36541,1315
SOCO,"5/28/2024 2 p.m. CDT",36590,36119,38349,1759
SOCO,"5/28/2024 3 p.m. CDT",37475,37000,38963,1488
SOCO,"5/28/2024 4 p.m. CDT",37828,37412,39316,1488
SOCO,"5/28/2024 5 p.m. CDT",37650,37263,39122,1472
SOCO,"5/28/2024 6 p.m. CDT",36854,36520,38360,1506
SOCO,"5/28/2024 7 p.m. CDT",35545,35239,36954,1409
SOCO,"5/28/2024 8 p.m. CDT",33601,33343,35193,1592
SOCO,"5/28/2024 9 p.m. CDT",32100,31849,33812,1712
SOCO,"5/28/2024 10 p.m. CDT",29466,29172,31136,1670
SOCO,"5/28/2024 11 p.m. CDT",26699,26444,27549,850
SOCO,"5/29/2024 12 a.m. CDT",24474,24254,25250,776
SOCO,"5/29/2024 1 a.m. CDT",23262,22700,23897,635
SOCO,"5/29/2024 2 a.m. CDT",22328,21596,23032,704
SOCO,"5/29/2024 3 a.m. CDT",21749,20849,22372,623
SOCO,"5/29/2024 4 a.m. CDT",21506,20601,22223,717
SOCO,"5/29/2024 5 a.m. CDT",21815,20936,22599,784
SOCO,"5/29/2024 6 a.m. CDT",22593,21702,23441,848
SOCO,"5/29/2024 7 a.m. CDT",23362,22798,24572,1210
SOCO,"5/29/2024 8 a.m. CDT",24668,24090,26147,1479
SOCO,"5/29/2024 9 a.m. CDT",26257,25673,27853,1596
SOCO,"5/29/2024 10 a.m. CDT",27662,27414,29036,1374
SOCO,"5/29/2024 11 a.m. CDT",29344,29046,30619,1275
SOCO,"5/29/2024 12 p.m. CDT",30921,30583,32040,1119
SOCO,"5/29/2024 1 p.m. CDT",32704,32332,33978,1274
SOCO,"5/29/2024 2 p.m. CDT",34050,33675,35126,1076
SOCO,"5/29/2024 3 p.m. CDT",35186,34755,36446,1260
SOCO,"5/29/2024 4 p.m. CDT",35970,35521,37291,1321
SOCO,"5/29/2024 5 p.m. CDT",35701,35313,36869,1168
SOCO,"5/29/2024 6 p.m. CDT",34910,34588,36208,1298
SOCO,"5/29/2024 7 p.m. CDT",33567,33241,34692,1125
SOCO,"5/29/2024 8 p.m. CDT",31855,31518,33045,1190
SOCO,"5/29/2024 9 p.m. CDT",30486,30192,31924,1438
SOCO,"5/29/2024 10 p.m. CDT",28337,28091,29562,1225
SOCO,"5/29/2024 11 p.m. CDT",25990,25778,26739,749
SOCO,"5/30/2024 12 a.m. CDT",23959,23763,24504,545
SOCO,"5/30/2024 1 a.m. CDT",22900,22189,23672,772
SOCO,"5/30/2024 2 a.m. CDT",22209,21087,22880,671
SOCO,"5/30/2024 3 a.m. CDT",21511,20408,22286,775
SOCO,"5/30/2024 4 a.m. CDT",21337,20224,22135,798
SOCO,"5/30/2024 5 a.m. CDT",21488,20551,22349,861
SOCO,"5/30/2024 6 a.m. CDT",21931,21364,22801,870
SOCO,"5/30/2024 7 a.m. CDT",22951,22390,24084,1133
SOCO,"5/30/2024 8 a.m. CDT",24049,23480,25230,1181
SOCO,"5/30/2024 9 a.m. CDT",25031,24582,26523,1492
SOCO,"5/30/2024 10 a.m. CDT",26074,25821,27461,1387
SOCO,"5/30/2024 11 a.m. CDT",27304,27021,28708,1404
SOCO,"5/30/2024 12 p.m. CDT",28629,28317,30520,1891
SOCO,"5/30/2024 1 p.m. CDT",30266,29924,32218,1952
SOCO,"5/30/2024 2 p.m. CDT",31771,31406,33889,2118
SOCO,"5/30/2024 3 p.m. CDT",32931,32572,35389,2458
SOCO,"5/30/2024 4 p.m. CDT",33785,33432,35779,1994
SOCO,"5/30/2024 5 p.m. CDT",34056,33707,36050,1994
SOCO,"5/30/2024 6 p.m. CDT",33517,33246,35454,1937
SOCO,"5/30/2024 7 p.m. CDT",32401,32165,34485,2084
SOCO,"5/30/2024 8 p.m. CDT",30835,30622,32668,1833
SOCO,"5/30/2024 9 p.m. CDT",29673,29434,31228,1555
SOCO,"5/30/2024 10 p.m. CDT",27541,27288,29066,1525
SOCO,"5/30/2024 11 p.m. CDT",25224,25009,26350,1126
SOCO,"5/31/2024 12 a.m. CDT",22977,23021,23925,948
SOCO,"5/31/2024 1 a.m. CDT",22229,21574,23087,858
SOCO,"5/31/2024 2 a.m. CDT",21449,20630,22299,850
SOCO,"5/31/2024 3 a.m. CDT",21111,20069,21996,885
SOCO,"5/31/2024 4 a.m. CDT",20953,19904,21901,948
SOCO,"5/31/2024 5 a.m. CDT",21199,20317,22153,954
SOCO,"5/31/2024 6 a.m. CDT",21674,21028,22835,1161
SOCO,"5/31/2024 7 a.m. CDT",22632,22051,24117,1485
SOCO,"5/31/2024 8 a.m. CDT",23871,23293,25394,1523
SOCO,"5/31/2024 9 a.m. CDT",25133,24501,26614,1481
SOCO,"5/31/2024 10 a.m. CDT",26607,26085,28062,1455
SOCO,"5/31/2024 11 a.m. CDT",28041,27677,29335,1294
SOCO,"5/31/2024 12 p.m. CDT",29629,29283,30870,1241
SOCO,"5/31/2024 1 p.m. CDT",31176,30832,32349,1173
SOCO,"5/31/2024 2 p.m. CDT",32458,32101,33788,1330
SOCO,"5/31/2024 3 p.m. CDT",33496,33153,35058,1562
SOCO,"5/31/2024 4 p.m. CDT",33943,33628,35638,1695
SOCO,"5/31/2024 5 p.m. CDT",33645,33368,35011,1366
SOCO,"5/31/2024 6 p.m. CDT",32689,32393,33853,1164
SOCO,"5/31/2024 7 p.m. CDT",31358,31145,32653,1295
SOCO,"5/31/2024 8 p.m. CDT",29997,29818,31394,1397
SOCO,"5/31/2024 9 p.m. CDT",29068,28853,30476,1408
SOCO,"5/31/2024 10 p.m. CDT",27493,27261,28608,1115
SOCO,"5/31/2024 11 p.m. CDT",25552,25323,26306,754
SOCO,"6/1/2024 12 a.m. CDT",23675,23479,24288,613
